he was legendary director,DIRECTING#PERFORMANCE,Positive
amazing director,DIRECTING#PERFORMANCE,Positive
kubrick was a brit the top ranks are held by influential american directors,DIRECTING#PERFORMANCE,Positive
He invented the modern blockbuster.,DIRECTING#PERFORMANCE,Positive
He's a mediocre filmmaker at best.,DIRECTING#PERFORMANCE,Positive
Kubrik is a better director than Spielberg,DIRECTING#PERFORMANCE,Positive
Spielberg is the inventor of the blockbuster ,DIRECTING#PERFORMANCE,Positive
"DC comics filmmaker, basically every blockbuster director owes a debt to Spielberg,",DIRECTING#PERFORMANCE,Positive
a director that anyone who appreciates,DIRECTING#PERFORMANCE,Positive
the art of filmmaking ,DIRECTING#PERFORMANCE,Positive
my favorite directors,DIRECTING#PERFORMANCE,Positive
as innovative as Hitchcock or any of the directors,DIRECTING#PERFORMANCE,Positive
interesting filmmakers.,DIRECTING#PERFORMANCE,Positive
one of the greatest directors ever,DIRECTING#PERFORMANCE,Positive
"the most influential filmmakers of all time,",DIRECTING#PERFORMANCE,Positive
the most influencial filmmakers of all time.,DIRECTING#PERFORMANCE,Positive
"he counts as a ""director"" ",DIRECTING#PERFORMANCE,Positive
most influential filmmakers,DIRECTING#PERFORMANCE,Positive
The first few feature length films he did were artistic masterworks,DIRECTING#PERFORMANCE,Positive
he directed the beautiful scene,DIRECTING#PERFORMANCE,Positive
he replied with a camera..,DIRECTING#PERFORMANCE,Positive
great influential directors,DIRECTING#PERFORMANCE,Positive
he practically invented the spy movie,DIRECTING#PERFORMANCE,Positive
favorite directors,DIRECTING#PERFORMANCE,Positive
One of the greatest filmmakers ever,DIRECTING#PERFORMANCE,Positive
the most influencial film maker ,DIRECTING#PERFORMANCE,Positive
Vertigo is a beautifully shot movie,DIRECTING#PERFORMANCE,Positive
Hitchcock is unanimously the greatest director ,DIRECTING#PERFORMANCE,Positive
My favourite director is Sidney Lumet,DIRECTING#PERFORMANCE,Positive
iconic directors,DIRECTING#PERFORMANCE,Positive
a legendary director,DIRECTING#PERFORMANCE,Positive
recognizable filmmakers,DIRECTING#PERFORMANCE,Positive
master-director,DIRECTING#PERFORMANCE,Positive
The man basically invented special effects!,DIRECTING#PERFORMANCE,Positive
brilliant use of steady cam and horror film techniques,DIRECTING#PERFORMANCE,Positive
Kubrick innovated picture storytelling,DIRECTING#PERFORMANCE,Positive
he was a fifth act director,DIRECTING#PERFORMANCE,Positive
magnificantly films are edited.,DIRECTING#PERFORMANCE,Positive
cultural legacy of his greatest directing works,DIRECTING#PERFORMANCE,Positive
Favorite Directors Of All Time:,DIRECTING#PERFORMANCE,Positive
influential filmmakers,DIRECTING#PERFORMANCE,Positive
this directors have brilliance ,DIRECTING#PERFORMANCE,Positive
"prominent filmmakers in world history,",DIRECTING#PERFORMANCE,Positive
amazing filmmakers ,DIRECTING#PERFORMANCE,Positive
his style of directing was a total revolution,DIRECTING#PERFORMANCE,Positive
talented directing,DIRECTING#PERFORMANCE,Positive
more existential filmmakers,DIRECTING#PERFORMANCE,Positive
expensive production design,DIRECTING#PERFORMANCE,Negative
special effects contrasted with a simple-minded story,DIRECTING#PERFORMANCE,Negative
Bombastic music masking dramatic vacuum,DIRECTING#PERFORMANCE,Negative
Art direction triumphs over realism.,DIRECTING#PERFORMANCE,Negative
what we get is nude shots of Jennifer's Lopez's body and gratuitous sex scenes.,DIRECTING#PERFORMANCE,Negative
The fight scene were unrealistic ,DIRECTING#PERFORMANCE,Negative
The film is so poorly directed,DIRECTING#PERFORMANCE,Negative
The direction had no tension,DIRECTING#PERFORMANCE,Negative
shot horribly,DIRECTING#PERFORMANCE,Negative
scenes are boring,DIRECTING#PERFORMANCE,Negative
cinematography cant make good fantasy/action movie,DIRECTING#PERFORMANCE,Negative
 visuals was awful,DIRECTING#PERFORMANCE,Negative
bad directed film ,DIRECTING#PERFORMANCE,Negative
"The fight scenes... My god, man, they were.. uninteresting!",DIRECTING#PERFORMANCE,Negative
director spoiler: they are all disgusting,DIRECTING#PERFORMANCE,Negative
Directions were crap,DIRECTING#PERFORMANCE,Negative
the special effects are really pitiful,DIRECTING#PERFORMANCE,Negative
piece of garbage directing ,DIRECTING#PERFORMANCE,Negative
The production values are way inferior,DIRECTING#PERFORMANCE,Negative
The director is a funny bloke,DIRECTING#PERFORMANCE,Negative
sexual scenes which added nothing to the story,DIRECTING#PERFORMANCE,Negative
poorly filmed.,DIRECTING#PERFORMANCE,Negative
disturbing scenes,DIRECTING#PERFORMANCE,Negative
 bad movie in the entire history of cinematography,DIRECTING#PERFORMANCE,Negative
Deplorable DIRECTOR,DIRECTING#PERFORMANCE,Negative
irritating movie ever created,DIRECTING#PERFORMANCE,Negative
the effects are dreadful,DIRECTING#PERFORMANCE,Negative
 i hope the producers and directors read this review so they know how much their movies suck!!!! ,DIRECTING#PERFORMANCE,Negative
The direction is horrific.,DIRECTING#PERFORMANCE,Negative
actually disgusts you from the first scene ,DIRECTING#PERFORMANCE,Negative
sorely mistreated script-/direction-wise.,DIRECTING#PERFORMANCE,Negative
the director doesn't care about the camera being in focus,DIRECTING#PERFORMANCE,Negative
off set noises remaining on the soundtrack,DIRECTING#PERFORMANCE,Negative
 It shows the director doesn't care and the audience will respond in kind.,DIRECTING#PERFORMANCE,Negative
 fed up with Dieter Later shouting CONSTANTLY,DIRECTING#PERFORMANCE,Negative
There are scenes in this film that are quite simply horrific,DIRECTING#PERFORMANCE,Negative
The audio is pretty poor,DIRECTING#PERFORMANCE,Negative
The dialogue at times is muffled by the soundtrack,DIRECTING#PERFORMANCE,Negative
"he delivers ""shitty"" comedy",DIRECTING#PERFORMANCE,Negative
terrible directing,DIRECTING#PERFORMANCE,Negative
disgusting color grading,DIRECTING#PERFORMANCE,Negative
"from a filmmaking perspective, it's extremely shoddy",DIRECTING#PERFORMANCE,Negative
direction were absolutely abysmal.,DIRECTING#PERFORMANCE,Negative
incredibly bad plot and direction,DIRECTING#PERFORMANCE,Negative
the movie is more dialogue than action,DIRECTING#PERFORMANCE,Negative
music and sound effects but really have nothing to show you,DIRECTING#PERFORMANCE,Negative
Bad directing,DIRECTING#PERFORMANCE,Negative
blame on the director,DIRECTING#PERFORMANCE,Negative
the direction was even worse.,DIRECTING#PERFORMANCE,Negative
worst of all weak and sudden ending,DIRECTING#PERFORMANCE,Negative
The same director makes the same mistakes over and over again,DIRECTING#PERFORMANCE,Negative
so badly directed,DIRECTING#PERFORMANCE,Negative
so badly filmed ,DIRECTING#PERFORMANCE,Negative
the ending left me a feeling of #WTF,DIRECTING#PERFORMANCE,Negative
" the ending, which is both infuriating and anticlimactic",DIRECTING#PERFORMANCE,Negative
there is annoying background music playing,DIRECTING#PERFORMANCE,Negative
Fake High Ratings by by many of the film crew,DIRECTING#PERFORMANCE,Negative
Amateurish to the extreme. When a short scene,DIRECTING#PERFORMANCE,Negative
the death scene at the end..hard to buy ,DIRECTING#PERFORMANCE,Negative
"a waste of time and talent! ""Walk Hard"" director Jake Kasdan",DIRECTING#PERFORMANCE,Negative
Hollywood directors producing fast trash,DIRECTING#PERFORMANCE,Negative
The worse scenes were the putative car wash scene,DIRECTING#PERFORMANCE,Negative
film develops are horrible,DIRECTING#PERFORMANCE,Negative
director of the  fails to raise many laughs,DIRECTING#PERFORMANCE,Negative
The filmmakers should study the films,DIRECTING#PERFORMANCE,Negative
The music and cinematography was dull,DIRECTING#PERFORMANCE,Negative
bad editing,DIRECTING#PERFORMANCE,Negative
The direction is largely to blame,DIRECTING#PERFORMANCE,Negative
wrong direction,DIRECTING#PERFORMANCE,Negative
unfunny filmmaking at it's worse,DIRECTING#PERFORMANCE,Negative
It lacks a general sense of direction,DIRECTING#PERFORMANCE,Negative
Directors like Brett Ratner should better dead than living.,DIRECTING#PERFORMANCE,Negative
the film makers freakin kidding me,DIRECTING#PERFORMANCE,Negative
director who also did X Men: shouldn't be surprised this was rubbish,DIRECTING#PERFORMANCE,Negative
"Casting Director; Just cause he's Latino, doesn't mean he is funny",DIRECTING#PERFORMANCE,Negative
Unfortunately cinematic ultra hack Brett Ratner destroys everything he touches,DIRECTING#PERFORMANCE,Negative
Director Jeff Ratner known for his noisy Batman films is working ,DIRECTING#PERFORMANCE,Negative
"Tower heist"" is the latest example of Director 's skill to wasting time",DIRECTING#PERFORMANCE,Negative
The dialogue is so bad ,DIRECTING#PERFORMANCE,Negative
a terrific conclusion ,DIRECTING#PERFORMANCE,Negative
The final battle scene fizzles our soon after,DIRECTING#PERFORMANCE,Negative
boring misplaced fight scenes,DIRECTING#PERFORMANCE,Negative
it didn't feel right about directors,DIRECTING#PERFORMANCE,Negative
the ending was extremely predictable ,DIRECTING#PERFORMANCE,Negative
final battle was bland with the only background colors being brown ,DIRECTING#PERFORMANCE,Negative
poor pacing and cinematography,DIRECTING#PERFORMANCE,Negative
the director had to resort to loud noises (,DIRECTING#PERFORMANCE,Negative
gratuitous sex scenes,DIRECTING#PERFORMANCE,Negative
director and writers could not even think about it,DIRECTING#PERFORMANCE,Negative
Maybe the filmmakers were warning us,DIRECTING#PERFORMANCE,Negative
these filmfakers (#filmfakers) deserve to be rewarded with failure,DIRECTING#PERFORMANCE,Negative
horrendous execution as directing,DIRECTING#PERFORMANCE,Negative
countless less interesting scenes cut,DIRECTING#PERFORMANCE,Negative
The directing is  absolutely terrible,DIRECTING#PERFORMANCE,Negative
no beginning,DIRECTING#PERFORMANCE,Negative
feel like the direction was either off or lost in the editing,DIRECTING#PERFORMANCE,Negative
Direction of the movie is very poor ,DIRECTING#PERFORMANCE,Negative
"From the beginning, you can see how it will ends",DIRECTING#PERFORMANCE,Negative
"awful directors have managed to have long, lucrative careers making films",DIRECTING#PERFORMANCE,Negative
studios continue offering these stupid directors ,DIRECTING#PERFORMANCE,Negative
bad directors ,DIRECTING#PERFORMANCE,Negative
abusing special effects,DIRECTING#PERFORMANCE,Negative
These Hollywood hacks have ruined screen adaptations and sequels,DIRECTING#PERFORMANCE,Negative
bad directors,DIRECTING#PERFORMANCE,Negative
they've made movie history for their terrible releases.,DIRECTING#PERFORMANCE,Negative
absolute worst directors,DIRECTING#PERFORMANCE,Negative
the worst movie directors of all time,DIRECTING#PERFORMANCE,Negative
one of the most confusing screenplays of all time,DIRECTING#PERFORMANCE,Negative
smutty directors who don’t use film to make art ,DIRECTING#PERFORMANCE,Negative
directors who  use film  just to cash in are pretty shitty.,DIRECTING#PERFORMANCE,Negative
his films are very bad,DIRECTING#PERFORMANCE,Negative
His work primarily involves utterly horrific adaptations of video games to film. ,DIRECTING#PERFORMANCE,Negative
He is literally the Donald Trump of the filmmaking world,DIRECTING#PERFORMANCE,Negative
you are an untalented wannabe filmmaker,DIRECTING#PERFORMANCE,Negative
Worst Director,DIRECTING#PERFORMANCE,Negative
I mostly dislike any cliche directing talent ,DIRECTING#PERFORMANCE,Negative
I dislike any movie that uses side screen effects,DIRECTING#PERFORMANCE,Negative
He could not do every bit of filmmaking,DIRECTING#PERFORMANCE,Negative
it’s the only movie he ever directed as look bad,DIRECTING#PERFORMANCE,Negative
Uwe Boll doesn't care one toss about the drivel he directs,DIRECTING#PERFORMANCE,Negative
there's a very bad talent director in him,DIRECTING#PERFORMANCE,Negative
incredibly weak and undeveloped film making,DIRECTING#PERFORMANCE,Negative
irection proves neither arousing nor erotic,DIRECTING#PERFORMANCE,Negative
the director what a terrible thing he is doing to the movie going public,DIRECTING#PERFORMANCE,Negative
really wrong film-making,DIRECTING#PERFORMANCE,Negative
These were badly-directed,DIRECTING#PERFORMANCE,Negative
painfully dull dialogue,DIRECTING#PERFORMANCE,Negative
indifferent pitiful direction by Paul Verhoeven,DIRECTING#PERFORMANCE,Negative
the direction passable at lowest point,DIRECTING#PERFORMANCE,Negative
bad directing,DIRECTING#PERFORMANCE,Negative
worst directing,DIRECTING#PERFORMANCE,Negative
a lot of the scenes in the movie were total rubbish,DIRECTING#PERFORMANCE,Negative
I didn't even care for any of the nudity and sex scenes either,DIRECTING#PERFORMANCE,Negative
Uwe Boll has to be the worst movie director to ever live!,DIRECTING#PERFORMANCE,Negative
he's absolutely awful movie maker,DIRECTING#PERFORMANCE,Negative
Michael bay director frggin awful,DIRECTING#PERFORMANCE,Negative
he doesn't direct film anymore and also the room was so bad ,DIRECTING#PERFORMANCE,Negative
an uwe boll movie because they're atleast so bad they're hilarious,DIRECTING#PERFORMANCE,Negative
I think Rob Zombie is the Worst director,DIRECTING#PERFORMANCE,Negative
the worst children movie director in Hollywood,DIRECTING#PERFORMANCE,Negative
I don’t actually hate a hated movie director,DIRECTING#PERFORMANCE,Negative
Raja Gosnell is the worst director alive today!,DIRECTING#PERFORMANCE,Negative
One of my most hated directors is Roland Emmerich,DIRECTING#PERFORMANCE,Negative
Director puts ZERO effort into his movies,DIRECTING#PERFORMANCE,Negative
Director movies as a whole are style over substance in a bad way,DIRECTING#PERFORMANCE,Negative
Director overuse of explosions in movies have gotten old fast,DIRECTING#PERFORMANCE,Negative
Director humour attempts in movies are atrocious as fuck,DIRECTING#PERFORMANCE,Negative
Director objectifies women in almost all his movies,DIRECTING#PERFORMANCE,Negative
Most of Director films has a beat you over the head patriotism ,DIRECTING#PERFORMANCE,Negative
Director makes the same damn movie over and over and over again ,DIRECTING#PERFORMANCE,Negative
Director doesn't evolve as a director,DIRECTING#PERFORMANCE,Negative
Director made only one good movie,DIRECTING#PERFORMANCE,Negative
Director doesn't even listen to all the criticism he gets from critics and audiences alike-,DIRECTING#PERFORMANCE,Negative
bad visuals.,DIRECTING#PERFORMANCE,Negative
Uwe Boll hasn't made a single good film,DIRECTING#PERFORMANCE,Negative
there are some director that make me i don't feel anything,DIRECTING#PERFORMANCE,Negative
there movies tthey make are so dry and boring,DIRECTING#PERFORMANCE,Negative
his filmmaking are terrible,DIRECTING#PERFORMANCE,Negative
David S. Goyer is probably one of the worst screen makers.,DIRECTING#PERFORMANCE,Negative
 least favorite director,DIRECTING#PERFORMANCE,Negative
t’s  a “terrible” sound effect.,DIRECTING#PERFORMANCE,Negative
 I realize that the scream is a sound effect from someone that has been long dead,DIRECTING#PERFORMANCE,Negative
they couldn't afford a sound designer ,DIRECTING#PERFORMANCE,Negative
This film must get nominations for Worst Editing,DIRECTING#PERFORMANCE,Negative
there are even hacked-in scenes,DIRECTING#PERFORMANCE,Negative
Not to mention CGI snakes less convincing than the one which took out Sunnydale,DIRECTING#PERFORMANCE,Negative
 really bad CGI,DIRECTING#PERFORMANCE,Negative
it's really bad cgi.,DIRECTING#PERFORMANCE,Negative
They didn't even have the budget for some animatronic snakes,DIRECTING#PERFORMANCE,Negative
just bad cgi.,DIRECTING#PERFORMANCE,Negative
The CG was pathetic,DIRECTING#PERFORMANCE,Negative
the CG animation was very bad,DIRECTING#PERFORMANCE,Negative
the worst director in the world,DIRECTING#PERFORMANCE,Negative
the special effects were actually not good,DIRECTING#PERFORMANCE,Negative
CGI is the most commonly used effect in this one feeling a little bit like plastic,DIRECTING#PERFORMANCE,Negative
The effects are pathetic,DIRECTING#PERFORMANCE,Negative
the CGI is horrendous.,DIRECTING#PERFORMANCE,Negative
The CGI work was not decent,DIRECTING#PERFORMANCE,Negative
poorly directed adventure film,DIRECTING#PERFORMANCE,Negative
the film makers have unable to select any animal they think is cool,DIRECTING#PERFORMANCE,Negative
The production design was terrific,DIRECTING#PERFORMANCE,Negative
a really fake CGI waterfall,DIRECTING#PERFORMANCE,Negative
Dwight Little directs half-heartedly using way too many close ups of a paranoid monkey,DIRECTING#PERFORMANCE,Negative
the overall product is overly unsatisfying and overused,DIRECTING#PERFORMANCE,Negative
The movie's so predictable,DIRECTING#PERFORMANCE,Negative
the director made HORRIBLE KITSCH!,DIRECTING#PERFORMANCE,Negative
The CGI snakes are so fake,DIRECTING#PERFORMANCE,Negative
very bad CGI snakes,DIRECTING#PERFORMANCE,Negative
The CG effects are slightly bad,DIRECTING#PERFORMANCE,Negative
virtual  effects are CGI and terrible,DIRECTING#PERFORMANCE,Negative
badly CGIed snake wasn't enough ,DIRECTING#PERFORMANCE,Negative
I was not enjoy the CGI ,DIRECTING#PERFORMANCE,Negative
The original used CGI in its infancy are terrible,DIRECTING#PERFORMANCE,Negative
The visual effects are worst here,DIRECTING#PERFORMANCE,Negative
The cinematography is not fine,DIRECTING#PERFORMANCE,Negative
the CGI animation of the snakes is WORSE than the animation in ANACONDA,DIRECTING#PERFORMANCE,Negative
CGI nature strikes back,DIRECTING#PERFORMANCE,Negative
The director was just fed up with the different ideas,DIRECTING#PERFORMANCE,Negative
He not a filmmaker,DIRECTING#PERFORMANCE,Negative
shouldn't expect the CGI to be that of low artistry,DIRECTING#PERFORMANCE,Negative
The death scenes are pretty lame,DIRECTING#PERFORMANCE,Negative
he special effects are really weak. ,DIRECTING#PERFORMANCE,Negative
It may not be very entertaining fun scenes,DIRECTING#PERFORMANCE,Negative
those CGI snakes look really fake,DIRECTING#PERFORMANCE,Negative
 The special effects used to portray Anaconda were really low tech.,DIRECTING#PERFORMANCE,Negative
special effects are crappy ,DIRECTING#PERFORMANCE,Negative
the cgi in most places is pretty weak,DIRECTING#PERFORMANCE,Negative
 CGI effects for the snakes which was too bad,DIRECTING#PERFORMANCE,Negative
 CGI effects for the snakes their was one crocodile puppet-ed prop use in one scene which wasn't too bad,DIRECTING#PERFORMANCE,Negative
 digital effects looked unreal,DIRECTING#PERFORMANCE,Negative
they could not done something more than the CGI effects,DIRECTING#PERFORMANCE,Negative
sound effect is so unrealistic ,DIRECTING#PERFORMANCE,Negative
sound effect is so unrealistic ,DIRECTING#PERFORMANCE,Negative
he was a good director turned bad,DIRECTING#PERFORMANCE,Negative
oel Shumacher is a bad director,DIRECTING#PERFORMANCE,Negative
directors must get blamed ,DIRECTING#PERFORMANCE,Negative
very unrealistic expensive production design,DIRECTING#PERFORMANCE,Negative
special effects contrasted with a simple-minded story as look bad,DIRECTING#PERFORMANCE,Negative
Bombastic music masking dramatic vacuum in the film,DIRECTING#PERFORMANCE,Negative
what we get is nude shots scenes,DIRECTING#PERFORMANCE,Negative
The fight scene look unrealistic ,DIRECTING#PERFORMANCE,Negative
The film is  poorly directed,DIRECTING#PERFORMANCE,Negative
The direction look  had no tension,DIRECTING#PERFORMANCE,Negative
scene shotted horribly,DIRECTING#PERFORMANCE,Negative
scenes look boring,DIRECTING#PERFORMANCE,Negative
cinematography unable to make good fantasy/action movie,DIRECTING#PERFORMANCE,Negative
 visuals effects was awful,DIRECTING#PERFORMANCE,Negative
very bad directed film ,DIRECTING#PERFORMANCE,Negative
The fight scenewere.. uninteresting!,DIRECTING#PERFORMANCE,Negative
directcting are all disgusting,DIRECTING#PERFORMANCE,Negative
Directions were creppy,DIRECTING#PERFORMANCE,Negative
the special effects are  pitiful,DIRECTING#PERFORMANCE,Negative
 garbage directing ,DIRECTING#PERFORMANCE,Negative
The directing values are way inferior,DIRECTING#PERFORMANCE,Negative
The director is a funny failure,DIRECTING#PERFORMANCE,Negative
sexual scenes which added look disgusting,DIRECTING#PERFORMANCE,Negative
poorly made the film.,DIRECTING#PERFORMANCE,Negative
disturbing disgusting scenes,DIRECTING#PERFORMANCE,Negative
 bad camera shots in the entire history of cinematography,DIRECTING#PERFORMANCE,Negative
untalented DIRECTOR,DIRECTING#PERFORMANCE,Negative
worst movie ever made,DIRECTING#PERFORMANCE,Negative
the sound effects are dreadful,DIRECTING#PERFORMANCE,Negative
 i hopedirectors read this review so they know how much their movies suck!!!! ,DIRECTING#PERFORMANCE,Negative
The direction is terrible.,DIRECTING#PERFORMANCE,Negative
actually disgusting to watch from the first scene ,DIRECTING#PERFORMANCE,Negative
pathetic shitty directing,DIRECTING#PERFORMANCE,Negative
the director carelles about the camera being in focus,DIRECTING#PERFORMANCE,Negative
many off set noises remaining on the soundtrack,DIRECTING#PERFORMANCE,Negative
 It shows the director doesn't care about making good film,DIRECTING#PERFORMANCE,Negative
special effects look terrible,DIRECTING#PERFORMANCE,Negative
actors and length makes things worse,CAST#PERFORMANCE,Negative
"Instead of dialogue between characters, everybody pontificates.",CAST#PERFORMANCE,Negative
Secondary characters don't act,CAST#PERFORMANCE,Negative
The acting was horrendous,CAST#PERFORMANCE,Negative
he acting was so awful,CAST#PERFORMANCE,Negative
the actors didn't know what they were doing,CAST#PERFORMANCE,Negative
Jennifer Lopez in her worst role to date,CAST#PERFORMANCE,Negative
the actors turn in bland and listless performances,CAST#PERFORMANCE,Negative
action unfolds,CAST#PERFORMANCE,Negative
no character development,CAST#PERFORMANCE,Negative
no  chemistry being created between all the cast,CAST#PERFORMANCE,Negative
Most of the characters just show up in some scenes,CAST#PERFORMANCE,Negative
The acting is horrendous ,CAST#PERFORMANCE,Negative
Lopez fails to connect with her character,CAST#PERFORMANCE,Negative
she forgets to act,CAST#PERFORMANCE,Negative
 She can't act,CAST#PERFORMANCE,Negative
badly acted,CAST#PERFORMANCE,Negative
This movie's most significant problems lie within the acting,CAST#PERFORMANCE,Negative
Terrible acting,CAST#PERFORMANCE,Negative
 Lopez couldn't act,CAST#PERFORMANCE,Negative
an awful job acting in a movie,CAST#PERFORMANCE,Negative
 Lopez is an awful actress ,CAST#PERFORMANCE,Negative
Lopez's horrible acting ,CAST#PERFORMANCE,Negative
 Gigli shouldn't have been cast in it,CAST#PERFORMANCE,Negative
characters that never showed up again ,CAST#PERFORMANCE,Negative
shitty acting,CAST#PERFORMANCE,Negative
acting was down right embarrassing.,CAST#PERFORMANCE,Negative
"It's just a bunch of bad actors doing stupid, unbelievable things ",CAST#PERFORMANCE,Negative
Add in robotic acting,CAST#PERFORMANCE,Negative
The acting is atrocious,CAST#PERFORMANCE,Negative
side characters being completely useless,CAST#PERFORMANCE,Negative
Sheer ludicrous acting,CAST#PERFORMANCE,Negative
unbelievable characters,CAST#PERFORMANCE,Negative
JL's acting was so bad.,CAST#PERFORMANCE,Negative
character motivations are just not there.,CAST#PERFORMANCE,Negative
none of these characters are real,CAST#PERFORMANCE,Negative
these characters are not real ,CAST#PERFORMANCE,Negative
 Claire character really hated,CAST#PERFORMANCE,Negative
Instead of making characters that inwardly reach them.,CAST#PERFORMANCE,Negative
 There is zero character development,CAST#PERFORMANCE,Negative
one of the worst actors of our generation,CAST#PERFORMANCE,Negative
acting is pretty bad,CAST#PERFORMANCE,Negative
The character almost don't have any unique characteristic of themselves,CAST#PERFORMANCE,Negative
Every act gives you the feel of a low-level computer game ,CAST#PERFORMANCE,Negative
zero development of the characters,CAST#PERFORMANCE,Negative
empty and fabricated characters,CAST#PERFORMANCE,Negative
actresses can't act,CAST#PERFORMANCE,Negative
Action nonsense gets so weird,CAST#PERFORMANCE,Negative
acting is horrible. ,CAST#PERFORMANCE,Negative
bad acting,CAST#PERFORMANCE,Negative
hardly believable characters,CAST#PERFORMANCE,Negative
characters in general are so fake.,CAST#PERFORMANCE,Negative
Second worst - is acting,CAST#PERFORMANCE,Negative
the worst part is the acting,CAST#PERFORMANCE,Negative
the acting can't get much worse,CAST#PERFORMANCE,Negative
awful acting,CAST#PERFORMANCE,Negative
piece of garbage acting,CAST#PERFORMANCE,Negative
 movie is going to be bad when have a porn star (Bree Olson) as one of the main cast.,CAST#PERFORMANCE,Negative
the characters are all completely unlikely,CAST#PERFORMANCE,Negative
 I gave  zero star ratings,CAST#PERFORMANCE,Negative
"the actors of Dr. Heiter and Martin, which was odd ",CAST#PERFORMANCE,Negative
The main character is merely an over-exaggerated,CAST#PERFORMANCE,Negative
The principal actor is very bad,CAST#PERFORMANCE,Negative
This performance is  absolutely horrific.,CAST#PERFORMANCE,Negative
his performance in the second film was really disturbing,CAST#PERFORMANCE,Negative
it's just a filmmaker having nothing else to do ,CAST#PERFORMANCE,Negative
making them speak English destroyed their original characters,CAST#PERFORMANCE,Negative
needless shouting moments to emphasise his characters,CAST#PERFORMANCE,Negative
Harvey didn't quite know where his character,CAST#PERFORMANCE,Negative
poorly acted,CAST#PERFORMANCE,Negative
The star of the show never said ONE WORD in the entire movie,CAST#PERFORMANCE,Negative
The character is also heavily misogynistic,CAST#PERFORMANCE,Negative
The acting was also really really bad,CAST#PERFORMANCE,Negative
blood vessel-bursting overacting,CAST#PERFORMANCE,Negative
The main character of the film screamed every single line,CAST#PERFORMANCE,Negative
actors with bad backs,CAST#PERFORMANCE,Negative
I don't care for the characters or the acting in it,CAST#PERFORMANCE,Negative
we're not interested or care about any of the characters,CAST#PERFORMANCE,Negative
The Acting is bad,CAST#PERFORMANCE,Negative
i hated the main-character,CAST#PERFORMANCE,Negative
he was seemingly making random noises rather than acting out a script,CAST#PERFORMANCE,Negative
the worst movie characters of all time,CAST#PERFORMANCE,Negative
Deplorable ACTING!,CAST#PERFORMANCE,Negative
massively overacting,CAST#PERFORMANCE,Negative
I couldn't believe how bad an actor he was,CAST#PERFORMANCE,Negative
ery stupid character,CAST#PERFORMANCE,Negative
a horrible performance,CAST#PERFORMANCE,Negative
Warden Boss is like a cartoon character,CAST#PERFORMANCE,Negative
he's utterly ridiculous actor,CAST#PERFORMANCE,Negative
the characters are deeply void,CAST#PERFORMANCE,Negative
 the actors are awful,CAST#PERFORMANCE,Negative
the acting is dreadful,CAST#PERFORMANCE,Negative
humiliation these actors ,CAST#PERFORMANCE,Negative
they aren't very good actors,CAST#PERFORMANCE,Negative
"The casting, is - horrific.",CAST#PERFORMANCE,Negative
The acting is horrific.,CAST#PERFORMANCE,Negative
stupidity and poor acting,CAST#PERFORMANCE,Negative
he's a terrible actor ,CAST#PERFORMANCE,Negative
actors missing their lines,CAST#PERFORMANCE,Negative
A German actor doing a bad Southern accent ,CAST#PERFORMANCE,Negative
"worse than all of that, is the acting",CAST#PERFORMANCE,Negative
bad acting of Laurence Harvey,CAST#PERFORMANCE,Negative
performance is bearable ,CAST#PERFORMANCE,Negative
The acting is god awful,CAST#PERFORMANCE,Negative
Its worse than just being flat because the main character,CAST#PERFORMANCE,Negative
he just isn't suited for the  role,CAST#PERFORMANCE,Negative
this is one of the poorest performances,CAST#PERFORMANCE,Negative
his performance is painful,CAST#PERFORMANCE,Negative
acting in this movie is so over the top crewing up the scenery,CAST#PERFORMANCE,Negative
His character in the movie is so annoying,CAST#PERFORMANCE,Negative
his acting were limited only to his face,CAST#PERFORMANCE,Negative
characters and development is as dumb and shallow as it can be.,CAST#PERFORMANCE,Negative
most unappealing characters,CAST#PERFORMANCE,Negative
characters  make stupid choices along the way,CAST#PERFORMANCE,Negative
None of the characters are likable or even realistic. ,CAST#PERFORMANCE,Negative
Every character in this movie feels  like a cartoon character,CAST#PERFORMANCE,Negative
The level of intelligence of the characters is basically zero,CAST#PERFORMANCE,Negative
None of their actions make any sense ,CAST#PERFORMANCE,Negative
I disliked every character in the movie,CAST#PERFORMANCE,Negative
t seems like they spend every dollar on the main cast,CAST#PERFORMANCE,Negative
he was cast for this trash as bait.,CAST#PERFORMANCE,Negative
 the film provides characters with quirky personalities,CAST#PERFORMANCE,Negative
two characters rambling schizophrenically ,CAST#PERFORMANCE,Negative
poor acting ,CAST#PERFORMANCE,Negative
worst displays of acting,CAST#PERFORMANCE,Negative
cast obnoxiously dancing,CAST#PERFORMANCE,Negative
atrocious acting ,CAST#PERFORMANCE,Negative
acting were absolutely abysmal.,CAST#PERFORMANCE,Negative
the acting is horrendous,CAST#PERFORMANCE,Negative
bad acting,CAST#PERFORMANCE,Negative
The acting is wooden,CAST#PERFORMANCE,Negative
the characters...yet again another disappointment,CAST#PERFORMANCE,Negative
the dude can not act,CAST#PERFORMANCE,Negative
female lead as she tried to put some 'perk' into the bad material.,CAST#PERFORMANCE,Negative
the cast were all dead,CAST#PERFORMANCE,Negative
Bad casting,CAST#PERFORMANCE,Negative
the acting was  poor,CAST#PERFORMANCE,Negative
 Overacting from a lead ,CAST#PERFORMANCE,Negative
