review,genre,sentiment
romance BS,Romance,Negative
plain romantic waste of time in 2008.,Romance,Negative
Romantic but not timely,Romance,Negative
utterly lifeless and pathetic love story,Romance,Negative
I did not find the love story in the picture very appealing or even very convincing.,Romance,Negative
bland love story,Romance,Negative
a triple whammy in romantic comedies,Romance,Negative
"It's your typical romantic comedy, except a whole lot worse",Romance,Negative
"It's soppy, wet, brimming with romantic fantasy",Romance,Negative
a screwball romantic comedy,Romance,Negative
at the end was a slap in the face to anyone expecting a fun romantic comedy.,Romance,Negative
A romantic comedy that is neither funny nor really romantic,Romance,Negative
This film lacked all the elements which should be typical for the romance genre.,Romance,Negative
"It's been a long long time, since I've seen such a superficial film claiming to be romantic",Romance,Negative
"If you want romance, see something else.",Romance,Negative
his vision seemed very strange for a romantic comedy.,Romance,Negative
A one-joke romantic comedy.,Romance,Negative
What's worse than a romantic comedy?,Romance,Negative
There are far better romantic comedies out there.,Romance,Negative
Romantic comedy with dubious romance and comedy,Romance,Negative
a typical romantic comedy,Romance,Negative
this film doesn't offer much of anything special or different than other romantic comedies.,Romance,Negative
isn't too romantic,Romance,Negative
This movie is your typical good girl meets bad boy romance,Romance,Negative
It was like every other cheesy romantic movie.,Romance,Negative
This is not romantic,Romance,Negative
I understand many say it romanticises a toxic relationship but it really doesn't.,Romance,Negative
Just another basic teen romance movie,Romance,Negative
hopelessly romantic,Romance,Negative
this movie romanticizes negative relationships and gives young girls the wrong idea of what love is,Romance,Negative
STOP Romanticizing Toxic Relationships!,Romance,Negative
"Typical teenage romance, poorly written and very slow paced",Romance,Negative
Truly a poor romance movie for teenagers who have experience nothing,Romance,Negative
"Boring, dull and cliche romance film",Romance,Negative
STOP ROMANTICISNG ABUSE!,Romance,Negative
"just a plain, bland, cliché romance",Romance,Negative
"half the movie consists of slow motion, making out/'romantic' scenes that are boring us to death. ",Romance,Negative
the romance in this film falls flat.,Romance,Negative
its neither romantic or enjoyable.,Romance,Negative
one of the worst romantic films I've ever seen,Romance,Negative
Worst Love Story Ever,Romance,Negative
the movie is just another teen love story.,Romance,Negative
Overrated romance,Romance,Negative
doesn't sound very romantic to me.,Romance,Negative
it's been reduced to formulaic Hollywood romance,Romance,Negative
This is a postcard romance; all surface not depth. ,Romance,Negative
"Certainly not as a ""serious"" romantic drama.",Romance,Negative
"Romance, with no romance.",Romance,Negative
predictable romantic tale,Romance,Negative
predictable romantic tale,Romance,Negative
"This movie is a disgrace, not just for romantic comedies, but for all Hollywood films.",Romance,Negative
there is absolutely no romance.,Romance,Negative
It was the polar oppossite of a flowery romance.,Romance,Negative
One of the lamest romantic comedies I've seen in a while.,Romance,Negative
This attempt at romantic comedy falls desperately flat.,Romance,Negative
The by-product of this is a sad excuse for a romantic comedy.,Romance,Negative
where's the romance? ,Romance,Negative
Boring clichèlike romantic comedy,Romance,Negative
It is totally not funny and anti-romantic.,Romance,Negative
the movie is simply lifeless and plain with no sparks or romance,Romance,Negative
A romantic comedy that is neither romantic or comedic,Romance,Negative
weak romantic comedy from 2006.,Romance,Negative
it's not really romantic,Romance,Negative
"this attempted ""romantic comedy"" fails on both fronts",Romance,Negative
"This is, arguably, the worst romantic comedy ever made.",Romance,Negative
"I don't ask that a romantic comedy be high art, but this was barely a romantic at all.",Romance,Negative
This movie is neither funny nor romantic,Romance,Negative
stomach-turning attempt to romanticize and justify bestiality.,Romance,Negative
I'M NOT CERTAIN IF I WATCHED A ROMANCE MOVIE OR SCI FI OR MUSICAL.,Romance,Negative
Half-baked love/romance story with hints of beastiality maybe?,Romance,Negative
A very strange romance,Romance,Negative
too many idiotic attempts to make this a beautiful love story.,Romance,Negative
It's a bestiality love story,Romance,Negative
"This is not a love story, it's a sick fantasy from a demented mind.",Romance,Negative
this movie to deceive the public with appeared to be a sweet innocent love story.,Romance,Negative
over romanticised and over acted movie,Romance,Negative
It's just that this love story didn't work...,Romance,Negative
Neither Comedy Nor Romance,Romance,Negative
"Billed as a comedy-romance, it's neither.",Romance,Negative
Not believable romance.,Romance,Negative
its not that great comedy or romantic movie,Romance,Negative
the romance is not that touching,Romance,Negative
"As a romance, nothing particularly new or inspiring there either. ",Romance,Negative
Even the main characters fell completely flat romantically and had zero chemistry together.,Romance,Negative
It's just can't be considered a romantic comedy.,Romance,Negative
it's too boring and scattered to be romantic,Romance,Negative
NOT a romantic comedy. Or a terribly disappointing one.,Romance,Negative
"As a romance, I could not get attached to the characters",Romance,Negative
it is bad for a romantic comedy.,Romance,Negative
It isn't a very romantic,Romance,Negative
it's a story about a pretty boring love story,Romance,Negative
"The whole ""love story"" is a total embarrassment and it's just not worth a try at all. ",Romance,Negative
"Silly, dumb, romantic fluff that I didn't find particularly compelling",Romance,Negative
Little Romance,Romance,Negative
an emasculated romantic.,Romance,Negative
"I know this was (probably) supposed to be a romantic film, but I didn't feel it.",Romance,Negative
non-romantic,Romance,Negative
"I didn't find neither romance nor comedy,actually.",Romance,Negative
"Rom com - not romantic, not funny",Romance,Negative
"there should be some romance, and some comedy in the film - there was none of either.",Romance,Negative
"It's been misbilled as a ""rom-com""",Romance,Negative
this is from someone with an extremely low standard for rom-coms.,Romance,Negative
predictable rom-com cliches,Romance,Negative
How anyone calls this a rom-com,Romance,Negative
Predictable rom-com with no com,Romance,Negative
I know it's supposed to be romantic but they just suck,Romance,Negative
This movie is not romantic.,Romance,Negative
"Bah, lacks depth, not a great love story",Romance,Negative
yet this movie is supposed to be oh so romantic.,Romance,Negative
It is not romantic,Romance,Negative
In a nutshell this movie manages to offer some of the silliest romantic clichés,Romance,Negative
it's plain drama with different love stories,Romance,Negative
it tends to give all romances a bad name,Romance,Negative
This is one of those Hollywood love stories that feels so manufactured and painfully bad ,Romance,Negative
Sad to say that this movie suffers from all the same problems that plagues many modern romantic comedies.,Romance,Negative
"Not the ""love story"" you want to fall in love but a very annoying one.",Romance,Negative
"Emotionally stirring, richly drawn, and beautifully animated, The Lion King is a pride within Disney's pantheon of classic family films.",Animation,Positive
"This is the best Disney Animated movie ever in my opinion, it has got a beautiful animation",Animation,Positive
2D animation never looked this good to me at least,Animation,Positive
The best animated musical movie ever made,Animation,Positive
Beautiful animation and illustration of a persons development in life.,Animation,Positive
One of the best animated movies,Animation,Positive
"A brilliant addition to Disney's library, combined with the direction, screenplay, vocal performances, score, songs, editing and animation, The Lion King is a Disney Masterpiece!!!",Animation,Positive
One of the best animated films ever made and one who truly stood the test of time.,Animation,Positive
The Lion King is one of the greatest animated films of all time.,Animation,Positive
"Why does this rating surprise you? It’s a masterpiece of animation,some of the best animation you won’t see today!",Animation,Positive
"Awesome, majestic, and one of the best movies I have ever seen! (This is referring to the original animated release in 1994.)",Animation,Positive
"The animation, characters, and story are also great.",Animation,Positive
"The music was sharper, the animation was better and it moved at a quicker pace.",Animation,Positive
The film also has beautiful animation and excellent songs to pull it all together.,Animation,Positive
The Lion King is an animated masterpiece,Animation,Positive
A beautiful animated movie with a great message and music,Animation,Positive
The animation is stunning from the character animation to the backgrounds. Its beautiful and huge!,Animation,Positive
"Great story, catchy songs, and beautifully animated, The Lion King deserves that spot in Disney's library",Animation,Positive
"Another classic Disney film, with some of the best storytelling they have ever done for an animated film, beautiful animation, and some of the most memorable Disney songs.",Animation,Positive
"The Lion King is the best Disney movie ever made, if not the greatest animated film ever made, in my opinion.",Animation,Positive
"As per usual for Disney, the animation is absolutely stunning with it's colorful backgrounds and overly expressive characters which will help you appreciate the effort of these artists.",Animation,Positive
"A masterpiece of animated cinema, complete with great music, likable and memorable characters, and advanced themes.",Animation,Positive
"This is the Greatest Movie I have ever seen, the Animation is Stunning",Animation,Positive
Best animated film of all time.,Animation,Positive
One of the best animated films of Disney and of all time,Animation,Positive
It's an emotional animated movie masterpeice,Animation,Positive
 the best and unique elements every single animated flick should showcase,Animation,Positive
"incredible animation, and some of the most iconic movie moments in cinema",Animation,Positive
 The 1994 animated classic has so much heart and nostalgia.,Animation,Positive
This movie is a testament to how great 2D animation is. It is certainly one of the greatest 90s Disney films and truly untouchable.,Animation,Positive
"A gripping, tense, and emotional story perfectly conveyed through this style of animation which will never be topped by its ""live action"" counterpart.",Animation,Positive
"The animation in this film is stunning and, in my opinion, looks better than some of the animated movies we have now a day. ",Animation,Positive
The animals have amazing detail on them and you can easily tell that the animators put a lot of effort into making each and every detail.,Animation,Positive
One of Disney's greatest and one of the best animated films ever made,Animation,Positive
"The crowning masterpiece of animation, from the king of Animation, Disney.",Animation,Positive
"Ever since I was a kid I have treasured the film from the story to the songs, to the characters to the scenery and animation.",Animation,Positive
This version of The Lion King that I grew up with and loved the Animated cartoon hit the charts ever.,Animation,Positive
Absolutly love this movie best animated movie of all time must see!!!!!!,Animation,Positive
"Rating: A+""It's a masterpiece! It doesn't matter if it's an animated film. It doesn't matter if it was ""made for kids"".",Animation,Positive
"If parents watched this kind of inspirational animated movies as well, maybe the world would be a better place.",Animation,Positive
It is a wonderfully animated archetypal story everyone should see.,Animation,Positive
"An animated masterpiece with great music, great lessons, and a great hero’s-journey story",Animation,Positive
This is probably the best animated film of all time.,Animation,Positive
My personal favorite traditionally animated Disney movie ever made!,Animation,Positive
"Everything the light touches, including the colorful animation and unforgettable characters, is a breathtaking masterpiece by Disney!",Animation,Positive
one of my favorite animated movies of all time and one of my favorite movies of all time. ,Animation,Positive
"I'm not surprised it's gone down in history because it is the best animated film of the 90s, and is wise, funny and moving (and dramatic), and it will fill me with joy throughout my circle of life!",Animation,Positive
Peak modern Disney. Gorgeous flawless animation,Animation,Positive
" revolutionary animation, timeless story, and themes as well as infinite amounts of symbolism!",Animation,Positive
"The blockbuster, record breaking tale of the Lion King is the greatest Animated Film ever produced!",Animation,Positive
In the top 3 Disney animated movies for sure only real rival is aladian,Animation,Positive
"Disney classic that still holds up as one of its very best, thanks to a powerful story and beautiful animation.",Animation,Positive
"One of the greatest movies I've ever seen. The story is emotional, the characters are well thought out, there's great music, the voice work is tremendous, and the animation is beautiful.",Animation,Positive
 One of the greatest animated films ever made and one of the greatest films in general ever made.,Animation,Positive
"The animals' version of Hamlet is superbly animated and mostly engaging despite its very predictable plot, cliches and some wild music",Animation,Positive
"Its just uncomparable. One of the most original and beautiful movies of all time, it has amazing animation, outstanding characters and not to mention its memorable soundtrack.",Animation,Positive
Really good animation nearly perfect except for a few things.,Animation,Positive
The absolute pinnacle of animation movies.,Animation,Positive
"Perhaps it is nostalgia that makes me cherish The Lion King more than its worth, but this is the best animated movie =, at least for me.",Animation,Positive
"The best, GREATEST inspiring animated musical movie ever made!",Animation,Positive
colorful animation and engaging plot make the Lion King one of Disney's greatest animated movies.,Animation,Positive
"A masterpiece made for people of all ages!! Great story, great music and a great animation. A perfect film!!",Animation,Positive
"My favorite movie of all time. It has everything, beautiful music written by Elton John, beautiful animation, wonderful and tragic story, and a timeless classic that you love at every age.",Animation,Positive
Best animated film ever! Beautiful story heartfelt and iconic music! This is a master piece!,Animation,Positive
An animated classic. This movie is the peak of Disney animation.,Animation,Positive
"Everything from the memorable characters, to the stellar animation, to the fantastic score and songs, help make this my favorite animated movie of all time and one of my top ten movies of all time.",Animation,Positive
This is a great film- one for the ages.(Among the greatest animated films ever).,Animation,Positive
The Lion King features state-of-the-art animation relative to the time period.,Animation,Positive
One of the most beloved animated films The Lion King is a great take on Shakespeare's Hamlet.,Animation,Positive
"The animation itself is crisp and colorful, vibrant and eye-catching.",Animation,Positive
"One of the best animated movies of all time, period.",Animation,Positive
The Lion King is exactly what everybody says about it. It's incredible. One of the greatest animated films ever made and one of the greatest films in general ever made.10/10,Animation,Positive
greatest animated movie of all time,Animation,Positive
Best story telled by the Disney animations.,Animation,Positive
"The film is also beautifully drawn and animated, not to mention its score is rich with classic tunes.",Animation,Positive
A masterpiece by Disney and still remembered by kids today as the best animation movie ever. Everyone has seen or at least heard about The Lion King and Simba's journey.,Animation,Positive
Impeccable animation and performances create great atmosphere. ,Animation,Positive
The drawings are really beautiful and very detailed.,Animation,Positive
I think I'm one of a few people who didn't like it this much. Animation is great but I didn't like the characters this much and I have a big problem with ending,Animation,Positive
"The animation alone is enough to give this a high score. This movie has great animation, story, and voice acting! I recommend!",Animation,Positive
one heck of a classic OUTSTANDING disney animated movie of all time.,Animation,Positive
 when I take away nostalgia I still have a really good animated movie.,Animation,Positive
the animation is breathtaking.,Animation,Positive
"Watching it as an adult , I still think it's a masterpiece- music, songs, animation and plot wise. Stand the test of time.",Animation,Positive
The Animation; It's the Disney Renaissance. So of course it's going to look beautiful.,Animation,Positive
"The Lion King is a emotionally stirring, richly drawn, and beautifully animated!",Animation,Positive
Well told and engaging story and beautifully animated with very memorable characters.,Animation,Positive
Timeless animated masterpiece.,Animation,Positive
Amazing hand drawn animation and  unforgettable characters and Songs. ,Animation,Positive
"The animation is wonderful, you could tell the animators really studied the animals and locations of Africa to emulate their mannerisms into the characters and world of Pride Rock.",Animation,Positive
Disney's greatest animated Film. A straight up Masterpiece.,Animation,Positive
"Awesome movie, neatly animated. Never felt that this was created by main team of Disney.",Animation,Positive
"a magical animation and soundtrack with unforgetable songs such as ''Circle of Life'', ''Hakuna Matata'' and ''Can you feel the love Toningh''",Animation,Positive
A true Disney classic is one that touches your heart as a child and does so again as an adult and this movie does just that with wonderful songs and beautiful animation!,Animation,Positive
I don't think that any animation film before it managed to enter the hearts of both children and adults at once like this one.,Animation,Positive
The Lion King is a Disney classic. It has a great story and amazing 2D animation. It still looks good today.,Animation,Positive
"I remember viewing it at the movie theater  and being blown away by the animation, sound effects, and at times harrowing story.",Animation,Positive
"A quirky animated meditation on life, death, religion and the parental inculcation of dreams and guilt in our children.",Animation,Positive
Easily my favorite Disney animated movie.,Animation,Positive
The Lion King is a marvelous movie that just goes to show that Disney is one of the kings of hand-drawn animation.,Animation,Positive
It's too bad we don't get 2D animated films anymore,Animation,Positive
"This is a true classic Disney masterpiece. The animation, the characters, the soundtrack, and the story makes this film a wonderful work of art that never gets old, and it never will.",Animation,Positive
The greatest animated film of all time. It is so emotional and holds up today.,Animation,Positive
"An absolute masterpiece, with great animation, voice acting, dialogue, story, and so much more.",Animation,Positive
Story: 7|10Animation:10|10Characters:7|10Songs:10|10Overall:8.2|10.,Animation,Positive
A great classic animated movie,Animation,Positive
"From start to finish this film doesn't stop to amaze, The animation is beautiful and the musical score is incredible.",Animation,Positive
"This movie is just flawless,the songs,the animation,the charecters,everything in this movie is just a masterpiece!",Animation,Positive
The scenery is very well animated and the story line goes like clockwork.,Animation,Positive
A great animated classic and universal message!,Animation,Positive
"Stunning visuals and animation, good and catchy music, great story. Overall, one of my favourites!",Animation,Positive
"Wonderfully timeless, The Lion King expertly combines an amazingly performed ensemble cast with stunning animation",Animation,Positive
"beautiful animation, loveable and memorable characters and unforgettable music by Hans Zimmer, Elton John and Tim Rice.",Animation,Positive
Boasting beautiful hand-drawn animation,Animation,Positive
The Lion King is not only one of the best Disney films to date but is also the rare animated film that can be truly appreciated by all ages from both kids and adults.,Animation,Positive
animation suited for a King,Animation,Positive
its a must see animated classic for all generations to cherish,Animation,Positive
"This is the first movie I've ever seen, and I still absolutely love it! Great animation, great characters, great songs, great everything!",Animation,Positive
The animation is just top notch. ,Animation,Positive
They use hand drawn animation and computer animation together to make the animation look realistic.,Animation,Positive
what makes the stampede scene look great and magical is the animation. ,Animation,Positive
"the characters, the music, the animation, everything about it is A-MA-ZING! ",Animation,Positive
"Beautiful animated film, one of the Disney's all time best.",Animation,Positive
"The animation is still fantastic, there are beautiful wide shots of the landscape that are drawn wonderfully.",Animation,Positive
it was unlike anything ever released in the animation industry.,Animation,Positive
it goes down as the best animated movie of all time in my book.,Animation,Positive
"The Lion King is a near perfect film with its memorable characters, great soundtrack, and gorgeous animation!",Animation,Positive
"Lion King has strong beautiful animation, great script, a excellent story. Lion King is indeed top 10 disney film, and a family classic.",Animation,Positive
A masterpiece of animation with an epic story to go with it.,Animation,Positive
"An unforgettable experience, The Lion King is beautiful and an excelent piece of animation.",Animation,Positive
"Lion King has amazing animation, and some investing moments, but its far from being the best Disney movie in the entire catalog",Animation,Positive
impressive animal design,Animation,Positive
Lion King is a film that define the animated cartoon and I still enjoy watching it even after so many years.,Animation,Positive
Great animation and memorable characters make The Lion King on of my favorite movies of all time.,Animation,Positive
The Lion King is one of the greatest animated films of all time.,Animation,Positive
The Lion King is a fantastic animated masterpiece that is among Disney's finest achievements.,Animation,Positive
The Lion King might surprise you at times that you are watching an animated movie.,Animation,Positive
Simply a masterpiece. My favorite animated movie of all time.,Animation,Positive
this is with out a doubt one of Disney animations crowning achievements.,Animation,Positive
"I freakin love this movie. My #1 favorite animated film of all-time. If you were born in the early 90's or even earlier, how can you not love this movie.",Animation,Positive
"A landmark film for Disney and cinema in general, ""The Lion King"" is one of the finest animated films of all time",Animation,Positive
Rewatching this animated masterpiece once again,Animation,Positive
A true Disney classic with brilliant animation,Animation,Positive
The Lion King is a brilliantly animated feature from Disney and one of its greatest.,Animation,Positive
"Emotional, funny and animated beautifully. The Lion King is one of Disney's best movies!",Animation,Positive
"The Lion King is a pretty good animation, with a brilliant voice cast, aside from Matthew Broderick who appears mis-cast as Simba.",Animation,Positive
"The music, the animation, the characters, and the story are all what I think about when I think of a perfect movie. ",Animation,Positive
A wonderful spectacle of an animation. One of my childhood favorites!,Animation,Positive
It's a goofball animated movie with talking animals that stays just the right side of sentimental.,Animation,Positive
"exceptional drawings, this is set apart from Disney's other animated classics",Animation,Positive
great animated story with wonderful and joyous songs,Animation,Positive
one of the most quotable animated movies.,Animation,Positive
the animation of the African savannah is simply breathtaking.,Animation,Positive
"Deservedly one of animation's upper tier titles, it was really cool to share it with a new generation.",Animation,Positive
 I can't think of another animated movie that was better then this movie.,Animation,Positive
Greatest story ever told in a animated film bar none.,Animation,Positive
"With stunning animation, powerful themes and a Shakespearean like story, this is a true classic in my mind.",Animation,Positive
A great movie with good animation good stories good characters and good acting overall this movie comes pretty close to me and flawless,Animation,Positive
It has awesome and memorable animation. Lion King truly stands out and is still not outdated.,Animation,Positive
My favorite animation ever,Animation,Positive
"This movie was the climax of Disney and animation, this is without a doubt one of the greatest movies of all time",Animation,Positive
it is the highest grossing animated film of all time.,Animation,Positive
* In my opinion the best Disney film ever made* Great songs to accompany the film* Swings between drama and comedy effortlessly well for an animated film,Animation,Positive
it would be worth seeing  especially to lovers of animation,Animation,Positive
this is absolutely the best 80s cartoon ever  maybe the best cartoon of all time,Animation,Positive
This is my choice for my favorite cartoon movie ever,Animation,Positive
Lion King is the best Disney Cartoon ever.,Animation,Positive
"The Lion King is a Disney classic that appropriately balances intense drama, action, and comedy in one of the best cartoon movies Disney has ever produced.",Animation,Positive
Whats there to say. Its a children's cartoon loosely based on Hamlet. Adorable!,Animation,Positive
I just love this cartoon....,Animation,Positive
All time favorite cartoon!,Animation,Positive
quite the possibly the best cartoon disney has ever made.,Animation,Positive
Best cartoon when I was younger   ;),Animation,Positive
"One of the most iconic films on the planet, & not just for Disney but for all animation films.",Animation,Positive
A rare cartoon film that carries more heart & soul than the majority of all films pumped out today.,Animation,Positive
"My favority Disney cartoon. Great story, great music, great characters it really is Disney at its best.",Animation,Positive
Best Disney cartoon (not Pixar) ever made.,Animation,Positive
THE MOST AMAZING CARTOON MOVIE EVER,Animation,Positive
The animation in here is beautiful.,Animation,Positive
"The animation is realistic, rich, and shows evidence of a lot of effort. ",Animation,Positive
"OVERALL,an epic Disney film with a great plot, brilliant voice acting, beautiful and fun score and soundtrack, beautiful and rich animation",Animation,Positive
Good cartoon to watch with the kids.,Animation,Positive
This used to be my favorite cartoon.,Animation,Positive
Probably the best Disney cartoon movie of all times.,Animation,Positive
My all time fave Disney cartoon,Animation,Positive
O yea... Good ole time cartoon!,Animation,Positive
I have seen the play in NEW YORK off broadway and it was awesome.  This movie is one of my favorite cartoon movies.,Animation,Positive
Greatest cartoon of all time.,Animation,Positive
Still one of my favourite ever cartoons. ,Animation,Positive
THIS IS  MY MOST FAV CARTOON MOVIE OF ALL TIME...,Animation,Positive
Yet again Disney set the bar for full length feature cartoons.,Animation,Positive
"Great film.  One of the few disney films that crossed over from just a great cartoon to an overall great film, cartoon or otherwise",Animation,Positive
The movie was awesome the 3d made the movie better.,Animation,Positive
"An epic classic. One of the great movies, cartoons, and musicals of our time.",Animation,Positive
Classic cartoon that pulls at the strings of your heart,Animation,Positive
I thought it was a charming animation with loveable animals and a terrific soundtrack.,Animation,Positive
"I find elements like the songs, score, and animation to be as wonderful as everyone else has said.",Animation,Positive
"Because in something a colorful cartoon with lions, for instance, there actually is a well developed story.",Animation,Positive
The best cartoon movie ever made. Classic,Animation,Positive
this really worked as it.was a cartoon and.looked.absolutly amzing!,Animation,Positive
Excellent Disney cartoon,Animation,Positive
A classic and the 3D wasn't too bad.,Animation,Positive
A fine work in the world of animation,Animation,Positive
I watched this in 3D it was so nice to see it on the big screan.,Animation,Positive
 In 3D absolutely brilliant and heartwarming ,Animation,Positive
 I give this movie 5 stars for the original 2D version.,Animation,Positive
"The 1990's were a great decade for Disney. They churned out a string of popular, traditionally animated movies that had children and adults alike flocking to the cinema like never before. ",Animation,Positive
The Animation was groundbreaking,Animation,Positive
"One of my all time favorite movies. Great story, animation, and music. The 3d that was added was pretty nice too.",Animation,Positive
"it is now back out in 3D, thats some amaizing and fresh to death shit right there.",Animation,Positive
"Hey, wow, this movie is pretty dark. Nice! And the animation is fantastic",Animation,Positive
"The 3D is kind of a violation I guess, but there is something very unique & cool about seeing drawings with ""volume.""",Animation,Positive
"One of my favorite movies, beautifully retold through 3D.",Animation,Positive
It honestly seemed like a completely new movie when shown in 3D.,Animation,Positive
This is definitely the best hand-drawn animation ever made.,Animation,Positive
This movie has a heart and a deep impact on people raised in that period and it still does today with the success of its 3D rerelease.,Animation,Positive
its longevity will testify that animation is an inseparable part of the family tree of film history,Animation,Positive
Seeing it in 3D was a treat when it was re-released,Animation,Positive
You have to say this was beyond even Disney's expectations given all the success in Broadway and the 3D remake.,Animation,Positive
Great cast. Amazing soundtrack. Original storyline. Incredible movie. Disney animation at it's finest.,Animation,Positive
Disney's best animated classic.,Animation,Positive
"One of my all time favorite movies and without a doubt my favorite Disney movie. Love the animation, music, scenery, plot, characters - Everything!",Animation,Positive
this is defenatly the circle of life. the lion king is one of the best disney animations ever its got great songs great animation great everything theres not much to say this movie is gold,Animation,Positive
"this movie actually had EFFORT! They all sat down to create gripping characters, animation far greater than any 3-d animated film",Animation,Positive
"That being said, the animation, shading and pace are all fantastic.",Animation,Positive
The Lion King is considered by many to be the greatest animated film of all time,Animation,Positive
Who doesent love the Lion King? seriously? one of the last great Disney animated epics,Animation,Positive
"I was curious as to how they would accomplish the 3D on a cartoon, but it worked.",Animation,Positive
"A true classic!  After 17 years, this classic still remains relevant because it has what many of today's cartoons don't have: a HEART.",Animation,Positive
Lovely Cartoon. Good for everyone.,Animation,Positive
"One of Disney's top animated productions, neigh, productions of all time.",Animation,Positive
Maybe the best Disney cartoon of the modern era.,Animation,Positive
A classic ... One of my ultimate favorite cartoons for Disney ...,Animation,Positive
truly a nice cartoon movie,Animation,Positive
The King among Disney Cartoons for me.,Animation,Positive
Poor in all categories apart from animation,Animation,Positive
typical feel good cartoon,Animation,Positive
"This movie was the pinnacle of cartoons for children, and adults alike.",Animation,Positive
 I've got a soft spot for cartoon based movies.,Animation,Positive
"I love this movie, it is fun for all ages, and an instant cartoon classic.",Animation,Positive
I love this cartoon i still watch it when it comes on t.v!,Animation,Positive
Nice cartoon movie..  Everyone might have seen it ..,Animation,Positive
"great cartoon, with a great cast and a wonderful story",Animation,Positive
the most epic cartoon adventure,Animation,Positive
Classic songs. First cartoon to make me cry.,Animation,Positive
greatest anime every,Animation,Positive
One of the best anime movies ever,Animation,Positive
The greatest anime movie ever,Animation,Positive
"Love anime, love Simba",Animation,Positive
a really good+lovable anime..reminds you the time you were a little kid watching them...xaxaxa...nice!!,Animation,Positive
i don't really like this movie because of the animation.,Animation,Negative
It has some scenes of animation that I don’t think look good at all.,Animation,Negative
it wasn't the animated perfection everyone says it was.  ,Animation,Negative
the 3D is simply too fake for my opinion.,Animation,Negative
end of days  unfortunately  is nothing but a 2dimensional cartoon,Animation,Negative
"a film that tries to turn a dark, ambitious, literary work into a junk TV cartoon.",Animation,Negative
"ROAR!Warning: While this is a G-rated cartoon, it's too intense for small children.",Animation,Negative
"as Beauty and the Beast has proven, 3D enhanced cartoons do NOT work.",Animation,Negative
I love 3D but this looked bloody awful!Hakuna Potato!,Animation,Negative
Not my personal favorite when it comes to cartoons or movies in general,Animation,Negative
 i am not a cartoon person,Animation,Negative
The 3D effect is unnecessary,Animation,Negative
adding the 3D to it means nothing,Animation,Negative
3D was not worth it,Animation,Negative
3D was lame.,Animation,Negative
"it's a wonder i'm not sick of the lion king, considering when i was little i had all the toys, the video, the dvd - everything (i even had a simba-themed room)! but in 3d i was reminded why it is amongst",Animation,Negative
"Sorry guys, but you know that this is a 3D cash-in. It doesn't help that it doesn't hold up very well either.",Animation,Negative
I'm not really a fan of Disney cartoons,Animation,Negative
I am generally not a fan of cartoons/animated films,Animation,Negative
Quite possibly the Disaster Movie of animated Christmas specials,Animation,Negative
"they have dull or obnoxious personalities and how they're animated and voice further accentuate that, the titular character is almost completely sidelined.",Animation,Negative
A disgrace to animation and you won't feel festive watching it.,Animation,Negative
"There was an army of animators for this film, which is curious because it is so badly done",Animation,Negative
"If you want a Christmas animated special, ""The Christmas Tree"" isn't it.",Animation,Negative
the animation is just bizarre.,Animation,Negative
"This is awful, stupid, poorly animated, poorly acted, and every bit as bad as I imagined.",Animation,Negative
The other big problem is the animation which is really choppy and badly done.,Animation,Negative
The animation is terrible and many of the aspects is terrible and can be quite creepy.,Animation,Negative
"Is this movie good? Not by ANY means! It's horrible - poorly animated, poorly acted",Animation,Negative
"if you go in expecting a bad animated film, you'll be delighted.",Animation,Negative
The animation is hardly pretty to look at.,Animation,Negative
Also I think this must be the first animated film where you'll want everyone dead within under 4 seconds...,Animation,Negative
"what about the abysmal animation that looks rushed, unfinished and probably has tons of errors? ",Animation,Negative
Easily one of the worst animated films ever made and a horrible experience I never want to revisit again.,Animation,Negative
"Let me put it this way, its cheaply made, its poorly animated",Animation,Negative
"the animation is a joke, with the dialogue and the lip movements never matching up, as well as it not having any rhythm",Animation,Negative
it's just a waste of animation and film time.,Animation,Negative
This is the most annoying animated movie from I have ever seen.,Animation,Negative
Hopelessly muddled story and badly conceived animation sink this one,Animation,Negative
the worst animated movie ever reviewed by the Nostalgia Critic.,Animation,Negative
The worst thing about this movie is how bad the animation is.,Animation,Negative
the bouncy weird animation and the unnecessary stupid scenes.,Animation,Negative
"some scenes are stupid, annoying and the animation is awful. ",Animation,Negative
this is not the best looking animated movie,Animation,Negative
What a waste of paper for that to be drawn!,Animation,Negative
frankly the worst children's animation I have ever seen. ,Animation,Negative
the animated characters' mouths never came close to matching what the voices were actually saying...,Animation,Negative
The animation is awkward and not pleasing to watch.,Animation,Negative
 If this is the best animated movie they can offer the Euro tunnel should be closed.,Animation,Negative
The animations weren't exactly up-to-date for the time,Animation,Negative
"It is worse than the animated version of King and I, worse than Pokemon",Animation,Negative
Doogal could very well be the worst animated movie I have ever seen,Animation,Negative
"Doogal Is Unwatchable,Poorly Animated",Animation,Negative
"Seriously, this is possibly the worst animated feature of all time.",Animation,Negative
"when you make a 3D animation movie, make sure that the words being spoken match what the lips are trying to say.",Animation,Negative
"I tried sitting through fifteen minutes of it, thinking it would get better (I like animated movies, what can I say). And not only did it not get better, I think it got worse. Dreadful, dreadful movie.",Animation,Negative
"Within the 15 minutes I saw, there was bad animation ",Animation,Negative
There was no character development or story and the animated mouths did not match the words at all.,Animation,Negative
The plot line..boring..the jokes..boring..the animals..boring.,Animation,Negative
